# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 27 14:20:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radestr > 4
# CONSTRAINT:  and ttv_flag = 0
# CONSTRAINT:  and pl_trandepstr > 0.5
# CONSTRAINT:  and pl_trandurstr < 4
# CONSTRAINT:  and sy_vmagstr < 12.9)
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time Reference Frame and Standard
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN elat:           Ecliptic Latitude [deg]
# COLUMN elon:           Ecliptic Longitude [deg]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_rade,pl_radj,pl_orbeccen,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_refname,st_teff,st_rad,st_logg,sy_refname,glat,glon,elat,elon,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate
WASP-24 b,15h08m51.72s,227.2154975,+02d20m35.83s,2.3432860,0,<a refstr=STREET_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720..337S/abstract target=ref> Street et al. 2010 </a>,2.34121242000,14.57100000,1.30000000,0.000000,83.64000,2455081.37941000,HJD,0,0.653000,1.00800000,2.6832000,,,<a refstr=STREET_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720..337S/abstract target=ref> Street et al. 2010 </a>,6075.00,1.331000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,48.82969,1.86251,19.22039,224.04577,11.9970000,11.2190000,10.4570000,10.2190000,10.1480000,15.0557000,11.9102000,11.4478000,11.3554000,11.8579000,10.1020000,10.1310000,10.1130000,8.7830000,11.3945000,,11.0062000,,2018-04-25,2010-09,2014-05-14
WASP-24 b,15h08m51.72s,227.2154975,+02d20m35.83s,2.3432860,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.34099090000,15.49920000,1.38274839,,,2459714.65415600,BJD,0,,1.20400000,2.5000000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6090.00,1.350000,4.230000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,48.82969,1.86251,19.22039,224.04577,11.9970000,11.2190000,10.4570000,10.2190000,10.1480000,15.0557000,11.9102000,11.4478000,11.3554000,11.8579000,10.1020000,10.1310000,10.1130000,8.7830000,11.3945000,,11.0062000,,2025-09-17,2017-07,2022-08-09
HAT-P-20 b,07h27m39.94s,111.9164295,+24d20m10.03s,24.3361185,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.87531830000,11.13310000,0.99323037,,,2460285.25266900,BJD,0,,2.36760000,1.6150000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4604.00,0.680000,4.640000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18.39436,194.41535,2.39826,109.89653,12.5390000,11.2310000,9.2760000,8.7430000,8.6010000,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000,8.5590000,8.6480000,8.5150000,8.0630000,10.9903000,,10.2832000,,2024-01-22,2017-07,2024-01-22
HAT-P-20 b,07h27m39.94s,111.9164295,+24d20m10.03s,24.3361185,1,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,2.87531700000,9.71800000,0.86700000,0.015000,86.80000,2455080.92661000,BJD-UTC,0,0.631000,0.98980000,1.8480000,11.170000,0.12840000,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,4595.00,0.694000,4.630000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18.39436,194.41535,2.39826,109.89653,12.5390000,11.2310000,9.2760000,8.7430000,8.6010000,15.8447000,15.6262000,13.1135000,12.0708000,13.3036000,8.5590000,8.6480000,8.5150000,8.0630000,10.9903000,,10.2832000,,2014-05-14,2011-12,2014-05-14
XO-2 N b,07h48m06.42s,117.0267691,+50d13m30.53s,50.2251472,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.61585970000,13.12040000,1.17052570,,,2459957.57441200,BJD,0,,1.33630000,2.5170000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5267.00,1.080000,4.320000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,29.32831,168.28983,28.58414,109.32981,11.9470000,11.2460000,9.7440000,9.3400000,9.3080000,14.9353000,14.8008000,14.4984000,10.8006000,13.0957000,9.2400000,9.3100000,9.2360000,8.8330000,10.9718000,,10.4467000,,2023-03-16,2017-07,2023-03-16
XO-1 b,16h02m11.83s,240.5492745,+28d10m10.65s,28.1696248,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.94150410000,13.83520000,1.23429600,,,2459713.29164800,BJD,0,,2.13300000,2.8660000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5729.00,0.920000,4.520000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,48.02124,45.85302,47.60185,229.99392,11.8780000,11.2510000,9.9390000,9.6010000,9.5270000,14.8365000,11.7844000,11.0495000,10.8685000,11.3144000,9.4950000,9.5180000,9.5070000,9.2480000,11.0040000,,10.5484000,,2022-09-15,2017-07,2022-09-15
XO-1 b,16h02m11.83s,240.5492745,+28d10m10.65s,28.1696248,0,<a refstr=BURKE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719.1796B/abstract target=ref> Burke et al. 2010 </a>,3.94150685000,13.56300000,1.21000000,0.000000,88.80000,2453887.74774000,BJD-TT,0,,1.74200000,2.9712000,,,<a refstr=BURKE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719.1796B/abstract target=ref> Burke et al. 2010 </a>,5750.00,0.940000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,48.02124,45.85302,47.60185,229.99392,11.8780000,11.2510000,9.9390000,9.6010000,9.5270000,14.8365000,11.7844000,11.0495000,10.8685000,11.3144000,9.4950000,9.5180000,9.5070000,9.2480000,11.0040000,,10.5484000,,2018-04-25,2010-08,2014-05-14
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,2.47061338500,12.85000000,1.14640219,0.000000,84.22000,2454955.76330080,BJD,0,0.818600,1.41864000,1.7425900,8.392200,0.12385100,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,5850.00,0.950000,4.455000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2014-11-18,2014-12-04,2014-11-18
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,2.47061338500,12.85000000,1.14640219,0.000000,84.22000,2454955.76330080,BJD,0,0.818600,1.41864000,1.7425900,8.392200,0.12385100,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,5850.00,0.950000,4.455000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2015-08-25,2015-09-24,2015-08-25
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,2.47061337700,13.04000000,1.16335288,0.000000,84.41000,2454955.76330500,BJD,0,0.818000,1.42309000,1.7431900,8.397700,0.12387100,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5820.00,0.964000,4.457000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2017-05-08,2017-08-31 00:00,2017-05-08
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,2.47061338500,12.85000000,1.14640219,0.000000,84.22000,2454955.76330080,BJD,0,0.818600,1.41864000,1.7425900,8.392200,0.12385100,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,5850.00,0.950000,4.455000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2014-11-21,2014-12-18,2014-11-21
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.47061141800,13.77034053,1.22850961,,,2459012.51096300,BJD,0,,1.43107160,1.7944860,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5854.00,1.016130,4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2023-03-28,2017-07,2023-03-28
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,2.47061317000,14.40000000,1.28468416,0.000000,84.22000,2454955.76256620,BJD,0,0.822000,1.42840000,1.7246000,8.445000,0.12437000,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,5814.00,1.060000,4.380000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2013-10-28,2014-01-08,2013-10-28
TrES-2 b,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,0,<a refstr=KIPPING__AMP__BAKOS_2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...733...36K/abstract target=ref>Kipping &amp; Bakos 2011</a>,2.47061892000,13.30508300,1.18700000,0.018000,84.07000,2454849.52664000,BJD-TDB,0,0.841800,1.63300000,1.7890000,8.060000,0.12780000,<a refstr=KIPPING__AMP__BAKOS_2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...733...36K/abstract target=ref>Kipping &amp; Bakos 2011</a>,5850.00,0.952000,4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.80790,79.84865,70.72951,304.82907,11.8550000,11.2540000,10.2320000,9.9200000,9.8460000,,,,,,9.7810000,9.7920000,9.7460000,8.8040000,11.2819000,,10.8540000,11.338,2018-04-25,2011-05,2016-09-08
WASP-32 b,00h15m50.81s,3.9617073,+01d12m01.84s,1.2005122,0,<a refstr=MAXTED_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1010.1742M/abstract target=ref> Maxted et al. 2010 </a>,2.71865900000,13.22700000,1.18000000,0.018000,85.30000,2455151.05460000,HJD,0,,1.24000000,2.4240000,,,<a refstr=MAXTED_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1010.1742M/abstract target=ref> Maxted et al. 2010 </a>,6100.00,1.110000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-60.40423,104.68518,-0.47292,4.10841,12.0580000,11.2570000,10.5030000,10.2480000,10.1610000,14.9543000,11.7544000,11.4517000,11.3451000,13.5211000,10.1440000,10.1850000,10.1250000,8.9760000,11.4090000,,11.0210000,,2018-04-25,2010-12,2014-05-14
WASP-32 b,00h15m50.81s,3.9617073,+01d12m01.84s,1.2005122,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.71862560000,12.45430000,1.11110014,,,2459498.19516700,BJD,0,,1.31600000,2.1290000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6427.00,1.030000,4.528340,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-60.40423,104.68518,-0.47292,4.10841,12.0580000,11.2570000,10.5030000,10.2480000,10.1610000,14.9543000,11.7544000,11.4517000,11.3451000,13.5211000,10.1440000,10.1850000,10.1250000,8.9760000,11.4090000,,11.0210000,,2022-10-03,2017-07,2022-10-03
Gaia-2 b,07h22m56.48s,110.7353308,+67d15m09.56s,67.2526565,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.69155898990,14.72447081,1.31363156,,,2459940.37430200,BJD,0,,1.63160232,2.7207580,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5720.00,1.087830,4.373550,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,27.88329,148.61097,44.60977,101.08324,11.8160000,11.2770000,10.1280000,9.8180000,9.7420000,14.9082000,11.6550000,11.2520000,11.1022000,11.4663000,9.7160000,9.7690000,9.7040010,9.0060000,11.1968000,,10.7447000,,2023-02-25,2017-07,2023-02-25
WASP-16 b,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.11853600000,11.85712400,1.05782357,,,2458598.07277700,BJD,0,,1.22427313,2.0432740,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5700.00,0.950000,4.491580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,38.09725,329.23463,-6.06255,219.12771,12.5080000,11.2880000,9.9840000,9.6590000,9.5890000,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000,9.5440000,9.5780000,9.5000000,9.1100000,11.1247000,,10.6481000,,2024-09-16,2017-07,2024-09-16
WASP-16 b,14h18m43.92s,214.6830109,-20d16m31.57s,-20.2754374,0,<a refstr=LISTER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703..752L/abstract target=ref> Lister et al. 2009 </a>,3.11860090000,11.30000000,1.00800000,0.000000,85.22000,2454584.42878000,HJD,0,,1.19900000,1.9200000,,,<a refstr=LISTER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703..752L/abstract target=ref> Lister et al. 2009 </a>,5700.00,0.946000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,38.09725,329.23463,-6.06255,219.12771,12.5080000,11.2880000,9.9840000,9.6590000,9.5890000,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000,9.5440000,9.5780000,9.5000000,9.1100000,11.1247000,,10.6481000,,2018-04-25,2009-09,2014-05-14
WASP-26 b,00h18m24.73s,4.6030424,-15d16m02.66s,-15.2674044,0,<a refstr=SMALLEY_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...520A..56S/abstract target=ref>Smalley et al. 2010</a>,2.75660000000,14.79585452,1.32000000,0.000000,82.50000,2455123.63790000,HJD,0,0.830000,1.03000000,2.3500000,,,<a refstr=SMALLEY_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...520A..56S/abstract target=ref>Smalley et al. 2010</a>,5950.00,1.340000,4.300000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-75.87150,88.35289,-15.80660,357.98818,11.6220000,11.2970000,10.0210000,9.7750000,9.6900000,,,,,,9.6580000,9.7020000,9.6320000,8.3980000,10.9935000,,10.5853000,,2022-01-24,2010-09,2022-01-24
WASP-26 b,00h18m24.73s,4.6030424,-15d16m02.66s,-15.2674044,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..16A/abstract target=ref> Anderson et al. 2011 </a>,2.75660040000,14.35900000,1.28100000,0.000000,82.91000,2455228.38842000,HJD,0,,1.02200000,2.3832000,,,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..16A/abstract target=ref> Anderson et al. 2011 </a>,5939.00,1.303000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-75.87150,88.35289,-15.80660,357.98818,11.6220000,11.2970000,10.0210000,9.7750000,9.6900000,,,,,,9.6580000,9.7020000,9.6320000,8.3980000,10.9935000,,10.5853000,,2018-04-25,2011-10,2014-05-14
WASP-26 b,00h18m24.73s,4.6030424,-15d16m02.66s,-15.2674044,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.75673948743,13.80446613,1.23155410,,,2459090.38310700,BJD,0,,0.92484760,2.3808565,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6034.00,1.284270,4.269980,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-75.87150,88.35289,-15.80660,357.98818,11.6220000,11.2970000,10.0210000,9.7750000,9.6900000,,,,,,9.6580000,9.7020000,9.6320000,8.3980000,10.9935000,,10.5853000,,2022-08-09,2017-07,2022-08-09
TOI-1194 b,11h11m17.16s,167.8214811,+69d57m53.19s,69.9647749,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.31064280000,8.76741000,0.78217728,,,2460367.07216000,BJD,0,,0.69110000,1.2940000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5339.90,0.990000,4.410000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,44.80076,134.72297,56.42983,127.27029,11.8180000,11.3020000,9.7910000,9.4200000,9.3400000,,,,,,9.3020000,9.3680000,9.2840000,8.6670000,10.9887000,,10.4782000,,2025-04-21,2017-07,2025-04-21
TOI-1194 b,11h11m17.16s,167.8214811,+69d57m53.19s,69.9647749,0,<a refstr=WANG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231012458W/abstract target=ref>Wang et al. 2023</a>,2.31064400000,8.59728820,0.76700000,0.076000,83.98000,2459632.28801000,BJD-TDB,0,0.802000,0.67170000,1.6840000,7.650000,0.08196000,<a refstr=WANG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231012458W/abstract target=ref>Wang et al. 2023</a>,5446.00,0.963000,4.473000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,44.80076,134.72297,56.42983,127.27029,11.8180000,11.3020000,9.7910000,9.4200000,9.3400000,,,,,,9.3020000,9.3680000,9.2840000,8.6670000,10.9887000,,10.4782000,,2023-11-06,2023-10,2023-11-06
TOI-1295 b,17h06m41.33s,256.6722026,+67d52m17.41s,67.8715032,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.19688379721,14.96857787,1.33540937,,,2459913.37904300,BJD,0,,0.79589807,3.7533697,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6470.00,1.597150,4.150000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,34.77412,98.63193,84.68644,159.65977,11.6130000,11.3030000,10.3410000,10.1230000,10.0800000,,,,,,10.0720000,10.0910000,10.0880000,9.8670000,11.1307000,,10.7973000,,2025-04-21,2017-07,2025-04-21
WASP-1 b,00h20m40.07s,5.1669536,+31d59m23.90s,31.9899732,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.51991455670,17.70019319,1.57910819,,,2459854.54910300,BJD,0,,1.24293725,3.7121363,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6116.00,1.564190,4.111320,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-30.42933,115.36606,27.10819,18.38498,12.0630000,11.3080000,10.5860000,10.3640000,10.2760000,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000,10.2200000,10.2470000,10.1310000,8.7200000,11.5349000,,11.1355000,,2023-01-04,2017-07,2023-01-04
TOI-4137 b,05h10m27.09s,77.6128790,+70d23m27.88s,70.3910790,1,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,3.80161220000,13.57407563,1.21100000,0.000000,85.70000,2458990.46651000,BJD-TDB,0,0.584000,0.74900000,3.4296000,7.800000,,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,6202.00,1.438000,4.240000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17.58668,141.49962,47.21328,83.91233,12.0650000,11.3100000,10.3140000,10.0480000,10.0040000,,,,,,9.9570000,9.9990000,9.9300000,7.8990000,11.2468000,,10.8557000,,2022-08-29,2022-08,2022-08-29
